Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,speechiness_bin
110884,6Hc8lMLA2xnQm9IceDa9MH,NG Rezonance;Matt Draper,Hard Trance Workout,Tranquillity - Mix Edit,29,349714,False,0.457,0.964,0,-8.947,1,0.0808,0.000276,0.956,0.0994,0.0569,139.979,4,trance,0.0-0.1,0.0-0.1
110885,3Msrp56q1eTLQaZFX06Qp3,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Lockdown - Radio Edit,29,195857,False,0.477,0.989,1,-5.541,1,0.043,8.65e-05,0.849,0.143,0.522,140.036,4,trance,0.5-0.6,0.0-0.1
110886,5VORHKuWtUrxW7GciRNdeq,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Inversion - Radio Edit,29,132000,False,0.392,0.985,11,-5.151,0,0.0478,0.000632,0.955,0.0686,0.201,150.025,4,trance,0.2-0.3,0.0-0.1
110888,4HKz3oUGYWMtyh3pJWcGH6,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Nemesis - Radio Edit,29,138000,False,0.503,0.936,11,-5.644,0,0.0441,0.000114,0.912,0.244,0.428,149.981,4,trance,0.4-0.5,0.0-0.1
110889,0UgievjjcbopXpT4ioO1zk,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Memento - Radio Edit,29,206142,False,0.455,0.977,10,-6.336,0,0.0561,1.36e-05,0.876,0.23,0.0812,139.952,4,trance,0.0-0.1,0.0-0.1
110890,1ZHCb2rhR6O8VQPgQYuIBw,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Parallax - 155 Radio Edit,29,162967,False,0.367,0.989,10,-4.865,0,0.0945,0.000634,0.953,0.1,0.0579,155.041,4,trance,0.0-0.1,0.0-0.1
110891,20O8KGqLW4GCw7ZvVHmr4s,NG Rezonance;PHD,Hard Trance Workout,Imaginarium - Mix Edit,29,342857,False,0.478,0.947,7,-7.206,0,0.035,0.000311,0.938,0.179,0.179,139.969,4,trance,0.1-0.2,0.0-0.1
110892,2SdJPnZ1gpN6H0s6HIDf8q,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Odysseus - 155 Radio Edit,29,164129,False,0.402,0.954,6,-5.067,0,0.0927,0.000191,0.839,0.254,0.0383,155.038,4,trance,0.0-0.1,0.0-0.1
110893,0I68a0g4naHlFcdXMyDWkW,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Liberation - Radio Edit,29,168352,False,0.479,0.96,9,-5.418,0,0.0557,0.000595,0.957,0.229,0.038,169.998,4,trance,0.0-0.1,0.0-0.1
110894,3LNBwCPuBbL2oz8KMzROpF,NG Rezonance;Avaxx,Hard Trance Workout,Thirium - NG Rezonance Mix Edit,29,183428,False,0.236,0.946,5,-7.077,0,0.0586,0.00328,0.632,0.189,0.174,139.85,4,trance,0.1-0.2,0.0-0.1
110895,3tfga0DJ46WbGdQJjaqcq2,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Liberation - 155 Radio Edit,29,127354,False,0.481,0.988,9,-5.331,0,0.204,0.0182,0.967,0.119,0.12,154.998,4,trance,0.1-0.2,0.2-0.3
110896,3bfL531R4KO1u7dtzeRweH,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Adrenaline - Instrumental Radio Edit,29,162857,False,0.526,0.989,1,-6.353,0,0.091,0.0103,0.88,0.15,0.0388,140.039,4,trance,0.0-0.1,0.0-0.1
110897,4tXaZUDEwnWun6g4DteKtf,NG Rezonance,Hard Trance Workout,Drop Set - Mix Edit,29,286285,False,0.44,0.982,11,-8.144,1,0.0529,0.000689,0.93,0.157,0.24,139.944,4,trance,0.2-0.3,0.0-0.1
110898,289jf87DPQP96vSnTaivuv,NG Rezonance;PHD;Peter Berry,Hard Trance Workout,Envisage - Peter Berry Remix Edit,29,212571,False,0.432,0.936,3,-8.084,0,0.0579,0.00378,0.906,0.116,0.178,140.005,4,trance,0.1-0.2,0.0-0.1
110899,5fN6GTHOitOSazlodWJbAB,NG Rezonance;Venetica,Hard Trance Workout,Point Pleasant - Mix Edit,29,301714,False,0.384,0.989,6,-8.758,0,0.0555,0.00231,0.921,0.117,0.0943,139.99,4,trance,0.0-0.1,0.0-0.1
110900,4K6cLLpCAIsDzFlBycfkde,Sesto Sento,La Españolita,My Trip To Fantasy - Mandragora Remix,38,321176,False,0.718,0.583,10,-8.11,1,0.0503,0.0162,0.858,0.261,0.438,136.003,4,trance,0.4-0.5,0.0-0.1
110904,0CftBgYTVQ2pxfsMDraezu,Hi Profile,Live at Tomorrowland 2022 (Highlights),The Ghost (Mixed),40,73030,False,0.437,0.977,2,-7.099,1,0.0694,2.6e-05,0.586,0.493,0.134,138.017,4,trance,0.1-0.2,0.0-0.1
110905,6DC1ZXYmB7gVSwnGDn426N,Interactive Noise,The 1001 Nights,Ali Baba,25,405547,False,0.693,0.904,6,-5.365,0,0.0619,0.0123,0.896,0.093,0.122,138.038,4,trance,0.1-0.2,0.0-0.1
110911,0nJu3is8rdbac8Lk04XgBJ,Vini Vici;Pawan Nair,11:11,11:11,45,393529,False,0.532,0.921,1,-7.104,1,0.0372,0.000956,0.887,0.19,0.0411,136.014,4,trance,0.0-0.1,0.0-0.1
110913,0Yezswq6lOGq176qw681FI,Vini Vici;Pixel,Future Classics,Anything & Everything,38,445216,False,0.444,0.802,7,-9.4,1,0.0533,0.00953,0.777,0.34,0.0597,138.0,4,trance,0.0-0.1,0.0-0.1
110914,294bZQoJEueD2ys3wrNDmI,Rank 1,Airwave,Airwave - Radio Vocal Edit,53,179800,False,0.511,0.793,2,-11.87,0,0.0285,0.000563,0.826,0.123,0.233,136.067,4,trance,0.2-0.3,0.0-0.1
110915,1qHFwPyMr2ZQwoVQrlucjF,Liquid Soul;Suduaya,Remixes EP,Devotion - Suduaya Remix,39,384444,False,0.464,0.855,9,-8.527,0,0.0358,0.0301,0.918,0.133,0.157,134.958,4,trance,0.1-0.2,0.0-0.1
110916,41idbhuTXkbe1fAa2rIEXx,Hilight Tribe,Legacy,Legacy,34,202000,False,0.755,0.931,11,-6.406,0,0.041,0.000264,0.9,0.15,0.416,147.004,4,trance,0.4-0.5,0.0-0.1
110917,3Ak6t93rQhbgjSsaNwxwoq,Tiësto;SWACQ,Together,Party Time,50,166560,False,0.635,0.878,0,-4.753,1,0.07,0.0103,0.538,0.338,0.414,125.002,4,trance,0.4-0.5,0.0-0.1
110918,3QjUQpn6qb3MybBsoaSPwD,Allen Watts,Shadows,Shadows,42,223152,False,0.329,0.997,0,-5.475,0,0.0663,0.00176,0.976,0.724,0.255,137.955,4,trance,0.2-0.3,0.0-0.1
110920,63vjnB6EeQuVf64zLxIo90,Aly & Fila;JES;Space Motion,Summer Sessions 2021,I Won't Let You Fall - Space Motion Extended Remix,36,449032,False,0.693,0.731,2,-8.552,1,0.0438,0.00483,0.543,0.112,0.273,122.987,4,trance,0.2-0.3,0.0-0.1
110922,4jui0fclpOBF9zf0CuuwNU,Avancada;Darius & Finlay;Yoel Lewis,Xplode (Graham Bell & Yoel Lewis Remix),Xplode - Graham Bell & Yoel Lewis Remix,47,139523,False,0.589,0.923,3,-3.065,0,0.0456,0.00133,0.881,0.355,0.205,130.969,4,trance,0.2-0.3,0.0-0.1
110924,6ShcmN8c6rQjA27t0X8MBB,Synergetic Emotion;Who Knows?,Sleep Talking,Sleep Talking,34,281142,False,0.674,0.684,1,-8.168,1,0.0401,0.00922,0.532,0.11,0.149,140.014,4,trance,0.1-0.2,0.0-0.1
110925,7E25uFkj24ZY9V4YI5o1qK,Digicult;U-Recken,The Lucid Nation,Into The Heartland - Original Mix,27,401510,False,0.547,0.929,9,-5.232,0,0.0378,0.000465,0.802,0.105,0.292,144.025,4,trance,0.2-0.3,0.0-0.1
110926,4aUloVufmSiVD7mcvTJWQV,Miroslav Vrlik,Let It Be,Let It Be - Radio Edit,27,179130,False,0.414,0.993,7,-5.047,1,0.0588,0.01,0.841,0.266,0.165,138.0,4,trance,0.1-0.2,0.0-0.1
110936,6geGwNtsM2riKL4okOcYwW,Rodrigo Deem,Tritonia 399,Deem Theatre (Tritonia 399),25,182850,False,0.58,0.853,7,-10.207,1,0.0532,0.11,0.965,0.292,0.0686,125.973,4,trance,0.0-0.1,0.0-0.1
110941,7AoQay4gO0sdMUi641ghSH,NG Rezonance;Begbie,"Syncopy Radio Edits, Vol. 1",Motherfucker - Radio Edit,28,209600,True,0.571,0.987,9,-6.321,1,0.0525,3.62e-05,0.839,0.0389,0.402,150.03,4,trance,0.4-0.5,0.0-0.1
110942,06g9DdwqtCC6qNAqbFPz1K,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Adagio - Radio Edit,28,207724,False,0.404,0.967,1,-5.618,1,0.0659,0.000369,0.893,0.237,0.0438,144.969,4,trance,0.0-0.1,0.0-0.1
110943,3nXC43q7wAOAWBA18iAAlV,NG Rezonance;Avaxx,"Syncopy Radio Edits, Vol. 1",Hyperion - Radio Edit,28,191739,False,0.448,0.99,7,-5.93,0,0.0711,0.0255,0.725,0.233,0.0341,138.002,4,trance,0.0-0.1,0.0-0.1
110944,1T7Yv49uxGhwMIbo105HRC,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Android - Radio Edit,28,162739,False,0.455,0.995,1,-4.646,1,0.104,0.000508,0.862,0.0317,0.295,146.004,4,trance,0.2-0.3,0.1-0.2
110945,45qkjz1abvvi11Qz1Rjd1k,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Adagio - 140 Radio Edit,28,215142,False,0.462,0.951,1,-5.783,0,0.0455,0.00025,0.93,0.174,0.051,139.971,4,trance,0.0-0.1,0.0-0.1
110946,6AkTMQgaGTbwfyTiANDVYq,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Deception - Radio Edit,28,160551,False,0.476,0.999,9,-1.313,0,0.127,0.00312,0.934,0.205,0.298,144.959,4,trance,0.2-0.3,0.1-0.2
110948,6Z9VVmXtcO9xNPuZT5LEVQ,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Collision - Radio Edit,28,145945,False,0.516,0.995,3,-4.359,0,0.0665,0.00193,0.9,0.204,0.631,145.003,4,trance,0.6-0.7,0.0-0.1
110949,5e4lB4UhS1lR9hOOLDqG3u,NG Rezonance;S5,"Syncopy Radio Edits, Vol. 1",Eternity - Radio Edit,28,132000,False,0.384,0.994,1,-6.39,1,0.0576,0.00546,0.933,0.286,0.165,139.996,4,trance,0.1-0.2,0.0-0.1
110950,7d0rDNu6YGNXLgcv2BiNw3,Frogg,Feche Os Olhos,Feche Os Olhos,23,397714,False,0.657,0.749,11,-5.346,1,0.103,0.0031,0.645,0.324,0.109,139.982,4,trance,0.1-0.2,0.1-0.2
110952,2GlBzXw3XQmsHhargtOKi8,D-Formation;Saccao,Ares Hera,Ares,40,284160,False,0.721,0.915,8,-9.652,0,0.0367,0.00043,0.878,0.1,0.0383,125.006,4,trance,0.0-0.1,0.0-0.1
110953,4iZMmS1vpXOoxlBTCFquSD,Mandragora;Devochka;Tripo,Aladin Remixes,Aladin - Tripo Remix,21,338321,False,0.669,0.678,9,-6.929,1,0.0764,0.000686,0.831,0.425,0.0354,140.053,4,trance,0.0-0.1,0.0-0.1
110954,1pvm2RwPMaEqiSgjcyyuXc,Astrix,Artcore,Sex Style,34,410880,False,0.583,0.821,5,-6.576,0,0.0571,0.00348,0.918,0.352,0.244,143.02,4,trance,0.2-0.3,0.0-0.1
110955,6CFItAJCYVyqIFtXFJqKML,Phaxe,Leyenda,Leyenda,39,399698,False,0.774,0.87,4,-6.815,0,0.0541,0.00832,0.832,0.1,0.0354,103.491,4,trance,0.0-0.1,0.0-0.1
110957,497k4sQ2fYCqx7LvMzu7jI,16BL,Deep House Essentials #005 - Armada Music (Mixed Version),Got This Feeling [Mix Cut] - Original Mix,47,290034,False,0.599,0.541,2,-9.65,0,0.0284,0.0545,0.927,0.216,0.0819,120.712,4,trance,0.0-0.1,0.0-0.1
110958,45R2HdRQDcp3orCRJJ8daH,Avalon;Azax,Universal,Universal - Extended Mix,27,415000,False,0.561,0.814,6,-7.041,1,0.0464,0.00153,0.73,0.22,0.054,144.002,4,trance,0.0-0.1,0.0-0.1
110959,5bKi7jdLo6lJ3wpIzItNS0,1200 Micrograms,Remix It,"Merijuana - Cortex, Didrapest Remix Part 2",34,384738,False,0.651,0.922,10,-6.387,0,0.0802,0.00206,0.53,0.258,0.379,145.019,4,trance,0.3-0.4,0.0-0.1
110960,1CLsyhuaEWQCfaf93m9736,Deeparture;UOAK;Rubenson,Parachute,Parachute,46,209256,False,0.632,0.622,9,-10.958,0,0.0417,0.199,0.663,0.116,0.106,120.995,4,trance,0.1-0.2,0.0-0.1
110971,5QyuuDwAXgw5HVanpJQHSi,Astrix;Antinomy,Remixes,Acid Rocker - Antinomy Remix,35,485070,False,0.6,0.932,7,-6.047,1,0.0803,0.00244,0.848,0.115,0.233,142.014,4,trance,0.2-0.3,0.0-0.1
110975,2aWKb2LbwbdMQtwr7ogAE6,Gareth Emery,Dopex,Dopex,47,236687,False,0.27,0.703,2,-12.63,0,0.0408,0.0684,0.93,0.16,0.205,125.002,4,trance,0.2-0.3,0.0-0.1
110976,1hChLdk0hBQbapbpVUVlNa,Ayla,Nirwana,Ayla Pt. 2,56,199674,False,0.694,0.893,0,-8.758,0,0.0444,0.108,0.97,0.136,0.269,137.933,4,trance,0.2-0.3,0.0-0.1
110979,1c6j6uYwk6DwuqwFAzetz2,1200 Micrograms,Heroes of The Imagination,Acid For Nothing - Original Mix,41,480640,False,0.582,0.951,7,-7.367,1,0.0477,0.00138,0.709,0.57,0.259,146.009,4,trance,0.2-0.3,0.0-0.1
110980,7dzI7FiaWeCOWLOdKFWkKN,Vincent de Moor;KhoMha,Fly Away (KhoMha Remix),Fly Away - KhoMha Remix,49,169571,False,0.503,0.96,5,-7.821,0,0.0479,0.00136,0.898,0.101,0.102,128.032,4,trance,0.1-0.2,0.0-0.1
110981,34EP6EwyXIbZLfgHFvkkDK,Miroslav Vrlik,Blacklight,Blacklight - Radio Edit,27,161156,False,0.434,0.997,0,-6.278,0,0.09,0.0207,0.913,0.667,0.0948,140.013,4,trance,0.0-0.1,0.0-0.1
110982,5KwlmRXv01tbQ7p4H8hajy,Miroslav Vrlik,Heartbeat,Heartbeat - Radio Edit,27,206584,False,0.45,0.975,4,-4.913,0,0.0353,0.0724,0.917,0.354,0.401,140.003,4,trance,0.4-0.5,0.0-0.1
110983,2kZUyX4QxigPHwCGcTPZb0,Miroslav Vrlik,Genesis,Genesis - Radio Edit,27,184352,False,0.5,0.996,6,-5.516,1,0.1,0.00676,0.927,0.761,0.116,137.922,4,trance,0.1-0.2,0.1-0.2
110985,0XUhKhyPTLA3jEm3jLCanp,F.G. Noise;Costa Pantazis,Bergen Street,Bergen Street - Radio Edit,29,220000,False,0.188,0.991,7,-6.503,1,0.0917,0.00161,0.875,0.575,0.178,137.991,4,trance,0.1-0.2,0.0-0.1
110987,4oxViCKTqGIgJo4u6dttOC,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Riff Raff - Radio Edit,28,222985,False,0.496,0.918,7,-9.617,1,0.0394,0.000125,0.895,0.267,0.174,134.004,4,trance,0.1-0.2,0.0-0.1
110988,7rXDcLZpYYCJ4oCeTZKmLI,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Adrenaline - Radio Edit,28,162857,False,0.359,0.982,1,-4.785,0,0.0989,0.0237,0.899,0.203,0.149,139.995,4,trance,0.1-0.2,0.0-0.1
110989,4XSurlkVQNUYYFTXDuSjAr,NG Rezonance;Alex Wright,Sinners,Sinners - Alex Wright Remix Edit,28,190299,False,0.293,0.955,4,-6.279,0,0.132,0.018,0.895,0.309,0.219,139.942,4,trance,0.2-0.3,0.1-0.2
110991,0y2Xy0fXdFYLrigUkFk79S,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Defiance - Radio Edit,28,215172,False,0.44,0.99,11,-5.216,0,0.0747,7.51e-05,0.898,0.118,0.284,144.979,4,trance,0.2-0.3,0.0-0.1
110992,6gPHZwi0wYGSMoM0GqwNlq,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Resurgence - Radio Edit,28,165428,False,0.464,0.963,8,-7.409,0,0.0715,0.000128,0.946,0.0463,0.0938,139.975,4,trance,0.0-0.1,0.0-0.1
110993,2EymjANc9mlIiWxFQTECrq,NG Rezonance;S5,"Syncopy Radio Edits, Vol. 1",Daylight - Radio Edit,28,192000,False,0.367,0.987,7,-7.395,0,0.0644,0.0325,0.978,0.119,0.11,139.98,4,trance,0.1-0.2,0.0-0.1
110994,3B3eQO2U5mWSO8HXfdWumg,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Drop Set - Radio Edit,28,159428,False,0.39,0.992,4,-7.631,0,0.0742,0.00647,0.981,0.101,0.37,139.956,4,trance,0.3-0.4,0.0-0.1
110995,7sLknEg8aVr0m5ZuCja7b3,NG Rezonance;PHD,"Syncopy Radio Edits, Vol. 1",Divergence - Radio Edit,28,185142,False,0.148,0.993,0,-7.696,0,0.0922,0.0097,0.937,0.0376,0.0928,140.001,4,trance,0.0-0.1,0.0-0.1
110996,6veycwSGozeHSFQ6fbr5dC,NG Rezonance;PHD,"Syncopy Radio Edits, Vol. 1",Forgotten - Radio Edit,28,193714,False,0.504,0.985,8,-7.305,1,0.0504,0.00081,0.922,0.125,0.383,139.978,4,trance,0.3-0.4,0.0-0.1
110998,0cRNPYxzXLNLQd1g4kKYS6,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Fate - Instrumental Radio Edit,28,134800,False,0.416,0.981,9,-3.653,0,0.0943,7.87e-05,0.928,0.187,0.0662,150.054,3,trance,0.0-0.1,0.0-0.1
110999,2dDE3WCSj2cELFYO1IfECD,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Deception - NG Rezonance 2013 Radio Edit,28,162206,False,0.469,0.987,9,-5.525,0,0.0796,5.49e-05,0.932,0.308,0.243,145.0,4,trance,0.2-0.3,0.0-0.1
111000,3Ty7OTBNSigGEpeW2PqcsC,Portishead,Dummy,Glory Box,71,308626,False,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,4,trip-hop,0.2-0.3,0.0-0.1
111006,5DAjrJqXqYtgr67pVhmUeR,Bonobo,Migration,Kerala,57,237546,False,0.529,0.739,7,-9.578,0,0.0718,0.0237,0.607,0.171,0.138,124.75,4,trip-hop,0.1-0.2,0.0-0.1
111007,6t2gHlvw7kTK6M7M5f7S6K,Bonobo;Joji,Fragments,From You,56,210280,False,0.655,0.499,0,-10.039,0,0.0433,0.569,0.763,0.111,0.255,140.022,4,trip-hop,0.2-0.3,0.0-0.1
111009,4exGSaz6lVTxxZVF1xVD4k,Faithless;David Guetta,God Is a DJ,God is A DJ,60,155000,False,0.598,0.964,6,-4.173,1,0.0523,0.0444,0.654,0.234,0.115,126.015,4,trip-hop,0.1-0.2,0.0-0.1
111016,3LpIXpas8lnDrUDqOYyB7u,DJ Shadow;Machinedrum,The Liquid Amber EP,Six Days - Machinedrum Remix,45,260945,False,0.562,0.756,6,-6.511,1,0.109,0.0202,0.83,0.372,0.223,167.068,4,trip-hop,0.2-0.3,0.1-0.2
111029,7Cg3F9ZsZ2TYUnlza49NYh,Bonobo,Black Sands,Kong,58,237826,False,0.542,0.749,6,-8.333,0,0.0277,0.173,0.942,0.315,0.674,94.031,4,trip-hop,0.6-0.7,0.0-0.1
111030,7uv632EkfwYhXoqf8rhYrg,Massive Attack,Mezzanine,Angel,63,379533,False,0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,4,trip-hop,0.0-0.1,0.0-0.1
111032,2MddqD0MryxIAKS03raHsz,Nightmares On Wax,In A Space Outta Sound,You Wish,65,210466,False,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.421,103.464,4,trip-hop,0.4-0.5,0.0-0.1
111056,3rCtueI7qBN2kZBZnXuk5K,Bonobo,Linked,Linked,54,369461,False,0.713,0.725,6,-9.951,1,0.0385,0.539,0.886,0.111,0.24,122.041,4,trip-hop,0.2-0.3,0.0-0.1
111063,4ciy2AF8Q4g3ZxJVHTJ2jV,Röyksopp;Jamie Irrepressible,The Inevitable End,Here She Comes Again,49,302270,False,0.892,0.383,9,-10.826,0,0.0549,0.418,0.769,0.0997,0.363,128.095,4,trip-hop,0.3-0.4,0.0-0.1
111064,0TVcPTk3MMkT6WqkuatPSr,Röyksopp;Alison Goldfrapp;&ME,Impossible (&ME Remix),Impossible - &ME Remix,52,555573,False,0.729,0.844,1,-9.153,1,0.043,0.115,0.936,0.0914,0.0688,121.023,4,trip-hop,0.0-0.1,0.0-0.1
111065,3AaGCSpUFAmtB1XGxz5IWk,Bonobo,ATK,ATK,59,245208,False,0.705,0.88,7,-8.887,1,0.0631,0.00481,0.862,0.0512,0.581,127.982,4,trip-hop,0.5-0.6,0.0-0.1
111066,04rz2UaJqbK4aUs7TSk7Sw,Wax Tailor;Charlotte Savary,Seize The Day,Seize The Day,58,161512,False,0.634,0.516,6,-8.174,0,0.0452,0.153,0.665,0.243,0.502,82.967,4,trip-hop,0.5-0.6,0.0-0.1
111068,2BndJYJQ17UcEeUFJP5JmY,Massive Attack,Heligoland,Paradise Circus,62,297774,False,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,4,trip-hop,0.2-0.3,0.0-0.1
111069,1OIVG8buHZ1S4bdoPQxb9V,Boozoo Bajou,A New Moanin',A New Moanin',54,193112,False,0.764,0.349,2,-9.99,0,0.0518,0.0169,0.593,0.702,0.517,79.806,4,trip-hop,0.5-0.6,0.0-0.1
111071,6uoM7KHsyJsHZqBQHKjQbc,Bonobo,Black Sands,Black Sands,51,408960,False,0.525,0.499,0,-9.023,0,0.0246,0.732,0.936,0.0966,0.338,87.989,3,trip-hop,0.3-0.4,0.0-0.1
111073,5Tyi10wvVbd3pu65GCHD8y,Massive Attack;Gui Boratto,Madrid Fashion Week,Paradise Circus - Gui Boratto Remix,42,461398,False,0.835,0.793,11,-10.084,0,0.0698,0.172,0.809,0.108,0.325,122.011,4,trip-hop,0.3-0.4,0.0-0.1
111074,2lJ4d8MCT6ZlDRHKJ1br14,Bonobo,The North Borders,Cirrus,59,352246,False,0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,4,trip-hop,0.3-0.4,0.0-0.1
111075,40UlFC0dIxv7lAEJaPZLnm,Air,Talkie Walkie,Alone in Kyoto,56,291000,False,0.525,0.366,0,-16.488,1,0.0718,0.958,0.751,0.137,0.0785,179.956,4,trip-hop,0.0-0.1,0.0-0.1
111076,052z2UsE2wPrHsBJ9tly0g,Air;Gordon Tracks,The Virgin Suicides (Original Motion Picture Score),Playground Love,63,211500,False,0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,4,trip-hop,0.1-0.2,0.0-0.1
111078,27ViQppP3LZPCJl2A0w9kp,Zero 7;Sia;Sophie Barker,Simple Things,Destiny,59,338279,False,0.63,0.576,7,-9.046,0,0.0304,0.217,0.686,0.129,0.471,138.009,4,trip-hop,0.4-0.5,0.0-0.1
111080,6INLpBxo9F5QMer04VXEnd,Air,Moon Safari,Sexy Boy,59,298466,False,0.437,0.652,0,-6.152,1,0.0288,0.0011,0.614,0.111,0.211,111.888,4,trip-hop,0.2-0.3,0.0-0.1
111087,3ZzhV6JIDKWvWR7wiKWD0C,Air,Moon Safari,La femme d'argent,61,426614,False,0.517,0.737,6,-8.189,0,0.0352,0.434,0.684,0.392,0.558,79.82,4,trip-hop,0.5-0.6,0.0-0.1
111089,39U4h0IXSCndWnKfemilvG,Thievery Corporation,It Takes A Thief: The Very Best Of Thievery Corporation,Lebanese Blonde,56,289866,False,0.812,0.831,9,-6.547,0,0.0463,0.246,0.789,0.0699,0.648,92.011,4,trip-hop,0.6-0.7,0.0-0.1
111100,3Qfqbu22C7aK2MuWBSnM5A,Bonobo;Joji,From You,From You,46,210280,False,0.655,0.499,0,-10.039,0,0.0444,0.566,0.768,0.111,0.266,140.002,4,trip-hop,0.2-0.3,0.0-0.1
111101,7kYgRZwVlq9a3lvHGHunrb,Röyksopp;Astrid S,Just Wanted To Know,Just Wanted To Know,39,252981,False,0.66,0.592,1,-10.834,0,0.0452,0.431,0.692,0.396,0.645,91.026,4,trip-hop,0.6-0.7,0.0-0.1
111108,3aWPdd6U1xbsIEGEpUaPyQ,Bonobo;Nick Murphy,Migration,No Reason,48,448983,False,0.656,0.589,5,-12.332,0,0.0493,0.321,0.532,0.104,0.155,121.003,4,trip-hop,0.1-0.2,0.0-0.1
111112,3a6baEh0mz5BIK2bxZlzH1,Jon Kennedy,Enchantica,Enchantica,56,144149,False,0.75,0.354,6,-16.664,1,0.165,0.416,0.791,0.119,0.21,127.761,5,trip-hop,0.2-0.3,0.1-0.2
111115,2XQSgmtEY2titXhfY414dy,Boards of Canada,Music Has The Right To Children,Roygbiv,59,151520,False,0.631,0.521,4,-10.312,0,0.063,0.0201,0.923,0.103,0.118,84.033,4,trip-hop,0.1-0.2,0.0-0.1
111117,0eFRusokOSibQkJS6hE9pl,Groove Armada,Lovebox,Hands of Time,55,262266,False,0.752,0.466,10,-7.818,1,0.0328,0.45,0.725,0.105,0.399,91.193,4,trip-hop,0.3-0.4,0.0-0.1
111120,6bhqnnTOHVIGsQL47S3w4N,Bonobo,Defender,ATK,42,245208,False,0.705,0.882,7,-8.886,1,0.0626,0.0048,0.851,0.0511,0.583,127.983,4,trip-hop,0.5-0.6,0.0-0.1
111122,4x9l3fDzgvzg9t7Csbufrn,Bonobo,Defender,Defender,46,374561,False,0.711,0.769,7,-8.113,0,0.0364,0.19,0.928,0.146,0.482,124.987,4,trip-hop,0.4-0.5,0.0-0.1
111126,24ylIO48nRsdaONlM8l2HF,Quantic,The 5th Exotic,Time Is the Enemy,55,219880,False,0.183,0.85,1,-9.809,1,0.0384,0.00653,0.938,0.304,0.223,165.923,4,trip-hop,0.2-0.3,0.0-0.1
111128,7h14W1uQK7sjpVI1oVTobt,Portishead,Dummy,Wandering Star,58,293200,False,0.639,0.37,6,-10.883,1,0.0723,0.504,0.587,0.117,0.707,80.152,4,trip-hop,0.7-0.8,0.0-0.1
111133,6BlJSNxgtngyE6WAVY87NT,Thievery Corporation,Radio Retaliation,Sweet Tides,56,288933,False,0.415,0.606,2,-7.549,1,0.0284,0.0229,0.909,0.15,0.148,158.011,4,trip-hop,0.1-0.2,0.0-0.1
111136,2XgF0A5QOQ834b2HjhBMP7,Emancipator,Baralku,Time For Space,48,433613,False,0.61,0.313,5,-13.138,0,0.0323,0.389,0.847,0.0899,0.0864,80.008,4,trip-hop,0.0-0.1,0.0-0.1
111138,1z6zJqayfsAiiYtQ3minb7,DJ Shadow,Endtroducing.....,Midnight In A Perfect World,55,298373,False,0.664,0.644,7,-9.334,0,0.0352,0.531,0.661,0.251,0.646,79.526,4,trip-hop,0.6-0.7,0.0-0.1
111139,6sI5m6cabkKWBuDh0kXMKk,Belleruche,The Express,Anything You Want - Not That,62,202480,False,0.954,0.777,2,-7.935,0,0.0422,0.0541,0.786,0.111,0.952,122.32,4,trip-hop,0.9-1.0,0.0-0.1
111140,59QNyVtGhYoDnpO6T1e4yR,Bonobo;O'Flynn,Fragments,Otomo,53,371520,False,0.667,0.841,4,-8.93,0,0.0423,0.00409,0.856,0.114,0.0392,125.994,4,trip-hop,0.0-0.1,0.0-0.1
